stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GEN_PF08902017,,pg. Centenari - c. 11 Setembre (A) MB0393,,41.5523186,2.2865207,,,0,,,0.0
GEN_PF08902019,,Cal Manco - Barri Rodes (A),,41.5574341,2.2964509,,,0,,,0.0
GEN_PF08902020,,Camí de Vilassar - c. Terral (IES) (D),,41.546299,2.2885644,,,0,,,0.0
GEN_PF08902021,,rotonda ctra. el Masnou (D) Ms,,41.5666237,2.2812889,,,0,,,0.0
GEN_PF08902025,,pg. Verge de Núria (Can Martinet) MB0395,,41.5505981,2.2850292,,,0,,,0.0
GEN_PF08902026,,c.Sis de Desembre - pg.Verge de Núria (A) MB0396,,41.5546036,2.2851429,,,0,,,0.0
GEN_PF08902027,,c.Sis de Desembre - pg.Verge de Núria (D),,41.5546227,2.2851067,,,0,,,0.0
GEN_PF08904004,,c. Bètica (CAP) MB0358,,41.5079002,2.1115358,,,0,,,0.0
GEN_PF08904006,,av. Costa Brava - Glorieta Alió (D) MB0359,,41.5071259,2.1193831,,,0,,,0.0
GEN_PF08904008,,av. Burgos (Ajuntament) MB0357,,41.5090294,2.1142631,,,0,,,0.0
GEN_PF08904009,,av. Mediterrània (farmàcia),,41.5060997,2.1130414,,,0,,,0.0
GEN_PF08904010,,c. Infants - c. Porto,,41.5103569,2.1123781,,,0,,,0.0
GEN_PF08904011,,av. Costa Brava - Glorieta Alió (A),,41.5071335,2.1189055,,,0,,,0.0
GEN_PF08904012,,c. Burgos - c. Bética (Parròquia),,41.5083885,2.1149721,,,0,,,0.0
GRA_2362,2362,Camí Ral,,41.591568,2.2837646,,,0,,,0.0
GRA_2363,2363,L'Arbeca,,41.5961342,2.2862308,,,0,,,0.0
GRA_2424,2424,L'Arbeca,,41.5959854,2.286341,,,0,,,0.0
GRA_4398,4398,Estació Rodalies Granollers Centre - Marquesina A,,41.5998917,2.2906923,,,0,,,0.0
GRA_4691,4691,Camí Ral - Camí de Can Bassa,,41.5907707,2.28373,,,0,,,0.0
GRA_6085,6085,Can Bassa,,41.591404,2.2874043,,,0,,,0.0
GRA_6086,6086,Palau d'Esports,,41.5988731,2.2869849,,,0,,,0.0
GRA_6099,6099,Palau d'Esports,,41.5990982,2.2868719,,,0,,,0.0
GRA_8735,8735,La Fàbrica,,41.5937653,2.285866,,,0,,,0.0
GRA_8736,8736,Av. Europa,,41.5946693,2.2848995,,,0,,,0.0
GRA_9458,9458,Estació Rodalies Granollers Centre- Marquesina C,,41.5996132,2.2901452,,,0,,,0.0
GRA_9990,9990,Palou,,41.5903664,2.2858465,,,0,,,0.0
GRA_9993,9993,Estació Rodalies Granollers Centre - Marquesina B,,41.599678,2.290669,,,0,,,0.0
REG_78700,,Terrassa Estació del Nord,,41.5697975,2.0142891,,,0,,,0.0
REG_79100,,Granollers Centre,,41.5997047,2.2910869,,,0,,,0.0
ROD_72508,,Santa Perpètua de Mogoda Riera de Caldes,,41.526327,2.186463,,,0,,,
ROD_77003,,Santa Perpètua De Mogoda La Florida,,41.5262041,2.1862338,,,0,,,
ROD_77004,,Mollet-Santa Rosa,,41.5366617,2.2061687,,,0,,,
ROD_77005,,Parets Del Vallès,,41.556269,2.2260041,,,0,,,
ROD_78607,,Vacarisses - Torreblanca,,41.586759,1.916921,,,0,,,
ROD_78609,,Viladecavalls,,41.563853,1.957144,,,0,,,
ROD_78610,,Sant Miquel de Gonteres - Viladecavalls,,41.568855,1.974213,,,0,,,
ROD_78700,,Terrassa Estació del Nord,,41.5697963,2.0142891,,,0,,,
ROD_78703,,Sabadell Sud,,41.528716,2.105395,,,0,,,
ROD_78704,,Sabadell Centre,,41.5463908,2.1156653,,,0,,,
ROD_78705,,Barberà del Vallès,,41.513615,2.118535,,,0,,,
ROD_78709,,Sabadell Nord,,41.562401,2.09591,,,0,,,
ROD_78710,,Terrassa Est,,41.567515,2.039406,,,0,,,
ROD_79006,,Mollet - Sant Fost,,41.533579,2.21757,,,0,,,
ROD_79007,,Montmeló,,41.5498745,2.2458008,,,0,,,
ROD_79011,,La Llagosta,,41.510473,2.199768,,,0,,,
ROD_79100,,Granollers Centre,,41.599705,2.291087,,,0,,,
RUB_105,,Aiguafreda,,41.5195007,2.004739,,,0,,,0.0
RUB_106,,Aiguafreda,,41.5195618,2.0048521,,,0,,,0.0
RUB_108,,Alva Myrdal,,41.5235252,1.9950711,,,0,,,0.0
RUB_109,,Alva Myrdal,,41.52351,1.994962,,,0,,,0.0
RUB_117,,Arenys,,41.5204964,1.997041,,,0,,,0.0
RUB_118,,Arenys,,41.5206184,1.996883,,,0,,,0.0
RUB_119,,Arenys,,41.5206146,1.996751,,,0,,,0.0
RUB_120,,Argentona,,41.5191994,2.001565,,,0,,,0.0
RUB_121,,Argentona,,41.5191193,2.0017631,,,0,,,0.0
RUB_123,,Av. Can Tapis,,41.5099869,2.0131199,,,0,,,0.0
RUB_124,,Av. Can Tapis,,41.5096817,2.013144,,,0,,,0.0
RUB_125,,Avellaners,,41.5052338,2.008369,,,0,,,0.0
RUB_126,,Avellaners,,41.5052071,2.0082109,,,0,,,0.0
RUB_129,,Bailén,,41.5002556,2.032439,,,0,,,0.0
RUB_130,,Bailén,,41.5005646,2.033253,,,0,,,0.0
RUB_131,,Bellpuig,,41.5228577,2.010797,,,0,,,0.0
RUB_132,,Bellpuig,,41.5228348,2.010699,,,0,,,0.0
RUB_135,,Bernard Rusell,,41.5343742,2.0039589,,,0,,,0.0
RUB_151,,Camprodon,,41.5243149,2.0019131,,,0,,,0.0
RUB_152,,Can Barceló,,41.5338898,1.988609,,,0,,,0.0
RUB_153,,Can Barceló,,41.5334282,1.988837,,,0,,,0.0
RUB_154,,Can Bosc,,41.5044975,2.0048621,,,0,,,0.0
RUB_155,,Can Bosc,,41.5044289,2.004797,,,0,,,0.0
RUB_156,,Can Bosc-Garrofers,,41.5044632,2.012645,,,0,,,0.0
RUB_157,,Can Bosc-Garrofers,,41.5044136,2.012569,,,0,,,0.0
RUB_160,,Can Feliu,,41.5300636,2.009665,,,0,,,0.0
RUB_161,,Can Feliu,,41.5299072,2.0097611,,,0,,,0.0
RUB_164,,Can Mir,,41.518425,1.996379,,,0,,,0.0
RUB_165,,Can Mir,,41.518219,1.996339,,,0,,,0.0
RUB_168,,Can Rosés,,41.5028229,2.043129,,,0,,,0.0
RUB_169,,Can Rosés,,41.5030136,2.043467,,,0,,,0.0
RUB_170,,Can Rosés Industrial,,41.5049973,2.0378971,,,0,,,0.0
RUB_171,,Can Rosés Industrial,,41.5049973,2.0380411,,,0,,,0.0
RUB_173,,Can Solà,,41.5326881,2.0062621,,,0,,,0.0
RUB_176,,Canejan,,41.5311089,1.9939179,,,0,,,0.0
RUB_177,,Canigó,,41.5327454,1.99438,,,0,,,0.0
RUB_183,,Castellnou,,41.5367813,1.991276,,,0,,,0.0
RUB_185,,Cementiri,,41.5067978,2.041785,,,0,,,0.0
RUB_186,,Cementiri,,41.5068398,2.0416451,,,0,,,0.0
RUB_189,,Cervera,,41.5275002,1.998468,,,0,,,0.0
RUB_190,,Collbató,,41.5292473,1.996339,,,0,,,0.0
RUB_191,,Collita,,41.508461,2.0402019,,,0,,,0.0
RUB_192,,Conflent,,41.507122,2.0350201,,,0,,,0.0
RUB_193,,Conflent,,41.5070381,2.035085,,,0,,,0.0
RUB_194,,Conxita Valls,,41.5030289,2.0071559,,,0,,,0.0
RUB_195,,Conxita Valls,,41.5029984,2.007046,,,0,,,0.0
RUB_196,,Corbins,,41.5254478,2.0030179,,,0,,,0.0
RUB_199,,Cruïlla Institut,,41.5113144,1.9991961,,,0,,,0.0
RUB_200,,Cruïlla Institut,,41.5112038,1.99914,,,0,,,0.0
RUB_212,,Echegaray,,41.5353508,2.0009789,,,0,,,0.0
RUB_215,,El Ferrol,,41.5014343,2.0468531,,,0,,,0.0
RUB_216,,El Pinar,,41.5080833,2.046113,,,0,,,0.0
RUB_217,,El Pinar,,41.5086975,2.047107,,,0,,,0.0
RUB_218,,El Pinar,,41.5087433,2.0470271,,,0,,,0.0
RUB_219,,El Pinar,,41.5081711,2.0461681,,,0,,,0.0
RUB_223,,Els Nius,,41.5044327,2.047219,,,0,,,0.0
RUB_224,,Els Nius,,41.5041122,2.0465109,,,0,,,0.0
RUB_227,,Els Segadors,,41.5184937,2.0096691,,,0,,,0.0
RUB_228,,Els Segadors,,41.5185432,2.009577,,,0,,,0.0
RUB_237,,Font del Ferro,,41.5000305,2.04684,,,0,,,0.0
RUB_238,,García Robles,,41.528492,1.993908,,,0,,,0.0
RUB_239,,García Robles,,41.5286064,1.993965,,,0,,,0.0
RUB_244,,Hermann Hesse,,41.5335464,2.0032959,,,0,,,0.0
RUB_245,,I.E.S. JV Foix,,41.5067978,1.997483,,,0,,,0.0
RUB_246,,Joan Maragall,,41.5069771,2.002671,,,0,,,0.0
RUB_247,,Joan Maragall,,41.5068359,2.0026121,,,0,,,0.0
RUB_255,,La Bastida,,41.5081139,2.043541,,,0,,,0.0
RUB_256,,La Bastida,,41.5079689,2.043613,,,0,,,0.0
RUB_257,,La Bastida,,41.5100327,2.0430911,,,0,,,0.0
RUB_258,,La Bisbal,,41.5230331,2.0051081,,,0,,,0.0
RUB_259,,La Bisbal,,41.5229568,2.0052221,,,0,,,0.0
RUB_260,,La Bisbal 2,,41.5247803,2.004884,,,0,,,0.0
RUB_262,,La Llana,,41.5033913,2.0317359,,,0,,,0.0
RUB_265,,Lepant,,41.5010681,2.035723,,,0,,,0.0
RUB_268,,Les Valls,,41.5059662,2.0136709,,,0,,,0.0
RUB_269,,Les Valls,,41.5060997,2.013741,,,0,,,0.0
RUB_283,,Menhagen Begin,,41.5258026,1.994408,,,0,,,0.0
RUB_284,,Menhagen Begin,,41.5256424,1.99436,,,0,,,0.0
RUB_286,,Molí,,41.508152,2.0383821,,,0,,,0.0
RUB_287,,Molí,,41.5080071,2.0380349,,,0,,,0.0
RUB_289,,Navas de Tolosa,,41.5007973,2.0371389,,,0,,,0.0
RUB_290,,Núria,,41.5359726,1.994078,,,0,,,0.0
RUB_291,,Olimpíades,,41.5045166,2.045716,,,0,,,0.0
RUB_292,,Olimpíades,,41.5044136,2.0452051,,,0,,,0.0
RUB_296,,Pagesia,,41.5097275,2.0398221,,,0,,,0.0
RUB_303,,Pavelló La Llana,,41.5014458,2.0291419,,,0,,,0.0
RUB_304,,Pavelló La Llana,,41.5014229,2.029032,,,0,,,0.0
RUB_305,,Pica d'Estats,,41.5326767,1.9976701,,,0,,,0.0
RUB_306,,Plaça de la Verneda,,41.5074577,2.0328419,,,0,,,0.0
RUB_307,,Plaça de la Verneda,,41.5071449,2.0326259,,,0,,,0.0
RUB_308,,Plaça del Pí,,41.5127487,2.0111411,,,0,,,0.0
RUB_309,,Plaça del Pí,,41.5126953,2.011101,,,0,,,0.0
RUB_314,,Policia Local,,41.5021935,2.03405,,,0,,,0.0
RUB_315,,Policia Local,,41.5021324,2.0333991,,,0,,,0.0
RUB_318,,Port de l Ordal,,41.5300789,2.0014949,,,0,,,0.0
RUB_324,,Puigpedrós,,41.5339317,1.9923871,,,0,,,0.0
RUB_325,,Rasos de Peguera,,41.5270767,2.0042939,,,0,,,0.0
RUB_339,,Sant Muç,,41.5008812,2.0090621,,,0,,,0.0
RUB_340,,Sant Muç,,41.5008926,2.0088949,,,0,,,0.0
RUB_350,,Tennis,,41.5059738,2.0449071,,,0,,,0.0
RUB_351,,Tennis,,41.5057945,2.044929,,,0,,,0.0
RUB_353,,Terranova,,41.5007706,2.0402031,,,0,,,0.0
RUB_354,,Terranova,,41.5007591,2.0402861,,,0,,,0.0
RUB_355,,Thomas Mann,,41.5362701,2.0014939,,,0,,,0.0
RUB_358,,Torrent del Manà,,41.5054817,2.0323651,,,0,,,0.0
RUB_359,,Torrent del Manà,,41.5045052,2.0320499,,,0,,,0.0
RUB_361,,Vallès Park,,41.5301781,1.992816,,,0,,,0.0
RUB_362,,Vallès Park,,41.5304756,1.992587,,,0,,,0.0
RUB_366,,Zamora,,41.5011024,2.0459771,,,0,,,0.0
RUB_387,,Sant Muç,,41.501236,2.00879,,,0,,,0.0
SAB_101,101,AV. DE BARBERÀ/PL. DE BARCELONA,,41.5326462,2.1158137,,,0,,,0.0
SAB_103,103,CTRA. BARCELONA/GUERRILLER A. (CREU DE BARBERÀ),,41.5274162,2.1185338,,,0,,,0.0
SAB_104,104,CTRA. DE BARCELONA/C. DE NÀPOLS,,41.5240364,2.1217918,,,0,,,0.0
SAB_10417,15002,CEMENTIRI DE BARBERA,,41.5136223,2.1185589,,,0,,,0.0
SAB_105,105,CTRA. DE BARCELONA/C. DELS MARQUESOS DE BARBERÀ,,41.5202293,2.1245279,,,0,,,0.0
SAB_106,106,CTRA. DE BARCELONA/C. DE L´ESCULTOR LLIMONA,,41.5170403,2.12603,,,0,,,0.0
SAB_10652,3570,AV. PAÏSOS CATALANS,,41.5307808,2.0882692,,,0,,,0.0
SAB_10654,3572,AV. CAMÍ DEL MAS (PARC DE LES MORISQUES),,41.5328903,2.08534,,,0,,,0.0
SAB_10655,3573,AV. CAMÍ DEL MAS/CLEMENTINA ARDERIU,,41.5355911,2.0847099,,,0,,,0.0
SAB_10658,3576,AV. D´ÈGARA/VALLÈS,,41.5415497,2.0707099,,,0,,,0.0
SAB_10659,3614,RICARD WAGNER,,41.5621185,2.0244801,,,0,,,0.0
SAB_10660,3615,C. DE COLOM/PLAÇA D´HEDY LAMARR (CAMPUS UPC),,41.5630112,2.0224731,,,0,,,0.0
SAB_10661,3616,CTRA. DE  MONTCADA (LLAC VALLPARADÍS),,41.5574608,2.02089,,,0,,,0.0
SAB_10669,9761,AV. D´ÈGARA/VALLÈS,,41.5412292,2.0706799,,,0,,,0.0
SAB_10670,9762,AV. D´ÈGARA/NOGUERA,,41.5384407,2.07342,,,0,,,0.0
SAB_10671,9763,AV. D´ÈGARA/PRIORAT,,41.53722,2.0745482,,,0,,,0.0
SAB_10672,9764,CAP ST. QUIRZE,,41.5357819,2.0768099,,,0,,,0.0
SAB_10673,9765,RDA. D´ARRAONA/PL. VILA PUIG,,41.5350494,2.0783701,,,0,,,0.0
SAB_10675,9767,VALLCORBA/PL. ST. JAUME,,41.5322685,2.0845101,,,0,,,0.0
SAB_10686,8346,C. DE COLOM (PARC VALLES),,41.5481987,2.0273199,,,0,,,0.0
SAB_10687,8347,C. D´ÀRIES/C. DE COLOM,,41.544548,2.031126,,,0,,,0.0
SAB_10688,8348,C. DE VENUS/C. D´APOL.LO,,41.5439873,2.0323093,,,0,,,0.0
SAB_10689,8349,C. DE VENUS/C. DE NEPTÚ,,41.538887,2.0337641,,,0,,,0.0
SAB_10691,8352,C. DE COLOM/C. D´ORIÒ,,41.5362434,2.0321851,,,0,,,0.0
SAB_10692,8335,C. DE COLOM/C. D´ORIÒ,,41.5355301,2.0331068,,,0,,,0.0
SAB_10694,8337,C. DE VENUS/ C. DE NEPTÚ,,41.5392532,2.0339282,,,0,,,0.0
SAB_10695,8338,C. DE VENUS/C. D´APOL.LO,,41.5439644,2.0325804,,,0,,,0.0
SAB_10696,8339,C. D´ARIES/C. DE COLOM,,41.5445862,2.0309272,,,0,,,0.0
SAB_107,107,CTRA. DE BARCELONA/C. DE GIRONA,,41.5112724,2.1302447,,,0,,,0.0
SAB_115,115,AV. BURGOS (AJUNTAMENT),,41.5089912,2.114398,,,0,,,0.0
SAB_116,116,AV. COSTA BRAVA/AV. COSTA AZUL,,41.5071297,2.1193843,,,0,,,0.0
SAB_11618,8050,AV. LLUIS COMPANYS (CAP CAN RULL),,41.5531883,2.0849199,,,0,,,0.0
SAB_11619,8060,JOSEP MASLLOVET,,41.5523109,2.0828199,,,0,,,0.0
SAB_11620,9042,SARASATE,,41.5505714,2.0801799,,,0,,,0.0
SAB_11621,9043,GUADALHORCE,,41.5523682,2.0272901,,,0,,,0.0
SAB_11625,9059,GUADALHORCE,,41.5520897,2.0269191,,,0,,,0.0
SAB_11626,9130,JULI GARRETA (CIFUENTES),,41.5509911,2.08164,,,0,,,0.0
SAB_11627,9190,JOSEP MASLLOVET,,41.5521317,2.0827899,,,0,,,0.0
SAB_117,117,C. URGELL/RDA. DE CATALUNYA,,41.5111504,2.1224999,,,0,,,0.0
SAB_118,118,DR. MORAGAS/RDA. DE L´EST,,41.5133896,2.1253152,,,0,,,0.0
SAB_12084,794,CAP ST. QUIRZE,,41.5364685,2.0757999,,,0,,,0.0
SAB_12106,1582,CTRA. DE TERRASSA/CRTA. DE SABADELL (ROTONDA),,41.5024223,2.0334678,,,0,,,0.0
SAB_12107,1601,AV. BURGOS/C. BÈTICA,,41.5084648,2.1149206,,,0,,,0.0
SAB_12247,5360,AV FRANCESC MACIÀ-CLEMENTINA ARDERIU,,41.5545921,2.0976477,,,0,,,0.0
SAB_12249,5450,C. DE SANT JOSEP/C. DE PIZARRO,,41.502018,2.1538405,,,0,,,0.0
SAB_12349,8490,VALLCORBA/ALFONS XIII,,41.5312309,2.0858655,,,0,,,0.0
SAB_12350,8510,VALLCORBA/SABADELL,,41.5345612,2.0822101,,,0,,,0.0
SAB_12351,8546,AV. D´ÈGARA/PENEDÈS,,41.538681,2.07358,,,0,,,0.0
SAB_12357,8837,CIÈNCIES DE L'EDUCACIÓ,,41.5055695,2.1053503,,,0,,,0.0
SAB_12358,8838,RBLA ST ANDREU-PAU CASALS,,41.5000649,2.1623847,,,0,,,0.0
SAB_12462,9731,CTRA. TERRASSA/MARGENAT,,41.5454483,2.0965757,,,0,,,0.0
SAB_12463,9732,CTRA. TERRASSA/CARESMAR,,41.5454865,2.0956399,,,0,,,0.0
SAB_12566,7676,C. DELS INFANTS/C. PORTO,,41.5102386,2.1125836,,,0,,,0.0
SAB_12567,8436,PL.ESPANYA/RENFE,,41.5133667,2.1182761,,,0,,,0.0
SAB_12568,8487,EBRE,,41.5131226,2.1176972,,,0,,,0.0
SAB_12569,8488,PIRINEUS/CADÍ,,41.5119972,2.1152799,,,0,,,0.0
SAB_12570,8495,PIRINEUS / GLORIETA D`ALIÓ,,41.5081024,2.1200216,,,0,,,0.0
SAB_12571,8497,DR.MORAGAS / PL. DE LA VILA,,41.5162621,2.1240449,,,0,,,0.0
SAB_12572,8498,MARQ. BARBERÀ / PL. CONSTITUCIÓ,,41.5204697,2.121912,,,0,,,0.0
SAB_12573,8506,VIA ST. OLEGUER/CA N`AMIGUET,,41.5247078,2.1242108,,,0,,,0.0
SAB_12574,8615,RDA.DE STA.MARIA/C. D´URQUINAONA,,41.5234528,2.1276581,,,0,,,0.0
SAB_12575,8616,PL.JOSEP TARRADELLAS,,41.5187073,2.1306727,,,0,,,0.0
SAB_12576,8617,RDA.STA.MARIA/RDA. INDÚSTRIA,,41.5163078,2.1323225,,,0,,,0.0
SAB_12577,8619,BARICENTRO,,41.5078506,2.1364822,,,0,,,0.0
SAB_12578,8621,RDA.STA.MARIA / RDA.INDÚSTRIA,,41.5160828,2.1327562,,,0,,,0.0
SAB_12579,8626,PL. JOSEP TARRADELLAS,,41.5188446,2.1308463,,,0,,,0.0
SAB_12580,8627,RDA.DE STA.MARIA/C. D´URQUINAONA,,41.5236893,2.1278036,,,0,,,0.0
SAB_12581,8628,VIA ST.OLEGUER/CA N`AMIGUET,,41.5248871,2.1241057,,,0,,,0.0
SAB_12582,8631,MARQ.BARBERÀ/PL.CONSTITUCIÓ,,41.5205803,2.1218004,,,0,,,0.0
SAB_12583,8633,DR.MORAGAS/PL. DE LA VILA,,41.5158997,2.1240799,,,0,,,0.0
SAB_12584,8634,RONDA URGELL/ARTESA DE SEGRE,,41.5085526,2.1209226,,,0,,,0.0
SAB_12585,8635,TIBIDABO,,41.5115967,2.1147127,,,0,,,0.0
SAB_12596,9016,RDA.INDÚSTRIA / PL. SARDANA,,41.5151405,2.1292734,,,0,,,0.0
SAB_12597,9017,AV. CASTELL DE BARBERÀ / DEPURADORA,,41.5149536,2.1410415,,,0,,,0.0
SAB_12598,9020,AV. CASTELL DE BARBERÀ / CASAL STA. COLOMA,,41.5190582,2.1449869,,,0,,,0.0
SAB_12599,9021,TORRENT TORTUGUER,,41.5127258,2.148942,,,0,,,0.0
SAB_12600,9029,AV. TORRE MATEU,,41.5105591,2.1508062,,,0,,,0.0
SAB_12601,9030,BELLVEI / NODUS,,41.5152016,2.152159,,,0,,,0.0
SAB_12602,9031,AV.SALVATELLA / TORRE MATEU,,41.5119629,2.1552091,,,0,,,0.0
SAB_12603,9032,CABANYES / AV. SALVATELLA,,41.5102921,2.1583464,,,0,,,0.0
SAB_12604,9033,AV. SALVATELLA / C. DE MOGODA,,41.5158691,2.1554027,,,0,,,0.0
SAB_12605,9034,AV.SALVATELLA / GORGS LLADÓ,,41.5179329,2.1543601,,,0,,,0.0
SAB_12606,9035,AV.D`ARRAHONA (ROTONDA),,41.5243568,2.1480994,,,0,,,0.0
SAB_12607,9037,B-141 RIPOLLET / SANTIGA T.S.P.,,41.527359,2.1481793,,,0,,,0.0
SAB_12608,9038,LLOBATERES / CEMENTIRI,,41.5271606,2.139884,,,0,,,0.0
SAB_12609,9039,LLOBATERES (ROTONDA),,41.5245895,2.1463628,,,0,,,0.0
SAB_12610,9041,AV. CASTELL DE BARBERÀ / CASAL STA. COLOMA,,41.5191078,2.1447477,,,0,,,0.0
SAB_12611,9056,AV. CASTELL DE BARBERÀ / DEPURADORA,,41.5148201,2.1407864,,,0,,,0.0
SAB_12612,9057,RDA. INDÚSTRIA / PL. SARDANA,,41.5155525,2.1296551,,,0,,,0.0
SAB_12806,4115,AV. SALVATELLA,,41.5125084,2.1554801,,,0,,,0.0
SAB_12807,4116,AV. DEL CASTELL DE BARBERA,,41.5237541,2.1460612,,,0,,,0.0
SAB_12820,423,C. DE SANT JOSEP/C. DE PIZARRO,,41.5025215,2.15413,,,0,,,0.0
SAB_12834,7336,RAMBLA FGC,,41.5598946,2.0077758,,,0,,,0.0
SAB_12835,4323,POLITÈCNIC,,41.5683746,2.0050075,,,0,,,0.0
SAB_12836,7790,ESTACIÓ RENFE,,41.5699043,2.0133798,,,0,,,0.0
SAB_12838,7116,RBLA. D´IBÈRIA/C. DE CELLERS (CAN FEU),,41.5390205,2.0973301,,,0,,,0.0
SAB_12839,7570,RBLA. D´IBÈRIA (CAN FEU-GRÀCIA),,41.5429688,2.0992801,,,0,,,0.0
SAB_12843,4344,RBLA. D´IBÈRIA (CAN FEU-GRÀCIA),,41.5430107,2.09904,,,0,,,0.0
SAB_12844,8400,RBL. D´IBÈRIA / C. DE MART (CAN FEU),,41.5386314,2.0966301,,,0,,,0.0
SAB_12845,4333,AV. GLÒRIES / PL. PAÏSOS CATALANS,,41.5584412,2.028048,,,0,,,0.0
SAB_12846,4337,PL CATALUNYA,,41.5668106,2.0267518,,,0,,,0.0
SAB_12847,1114,ESTACIÓ DEL NORD,,41.5702972,2.01317,,,0,,,0.0
SAB_12848,1118,RICARD CAMÍ (POLITÈCNIC),,41.568325,2.0048404,,,0,,,0.0
SAB_12849,4343,CONCILI EGARENC,,41.5538712,2.007952,,,0,,,0.0
SAB_12850,7800,FRANCESC MACIÀ,,41.5752373,2.017725,,,0,,,0.0
SAB_12851,7810,CTRA. DE MATADEPERA-PLA DEL BON AIRE,,41.5838509,2.0184741,,,0,,,0.0
SAB_12852,1111,CTRA DE MATADEPERA-CTRA DE TALAMANCA,,41.590004,2.0192168,,,0,,,0.0
SAB_12853,1123,CTRA DE MATADEPERA - PLA DEL BON AIRE,,41.5818329,2.0180447,,,0,,,0.0
SAB_12854,4345,FRANCESC MACIÀ,,41.5748215,2.0176833,,,0,,,0.0
SAB_12855,7930,GUGLIELMO MARCONI,,41.5557861,2.0023706,,,0,,,0.0
SAB_12856,8110,CTRA. D´OLESA/CALDERON DE LA BARCA,,41.5556984,1.99661,,,0,,,0.0
SAB_12857,4313,PL CAN TORRELLA,,41.5925674,1.9134493,,,0,,,0.0
SAB_12858,4317,POLIESPORTIU -JOAN MIRÓ,,41.5960693,1.9163303,,,0,,,0.0
SAB_12860,4319,POLIESPORTIU -VENÈCIA,,41.5962029,1.9161481,,,0,,,0.0
SAB_12861,4321,PL CAN TORRELLA,,41.5926094,1.9133646,,,0,,,0.0
SAB_12862,1073,CTRA. D´OLESA/CALDERON DE LA BARCA,,41.5555687,1.99656,,,0,,,0.0
SAB_12863,1074,GUGLIELMO MARCONI,,41.5555649,2.0019424,,,0,,,0.0
SAB_12865,8310,CTRA DE MATADEPERA-CTRA DE TALAMANCA,,41.590004,2.0193007,,,0,,,0.0
SAB_12962,7184,PL CONCÒRDIA,,41.5586739,2.0968242,,,0,,,0.0
SAB_12963,4498,EMBARCADOR,,41.5522423,2.0978122,,,0,,,0.0
SAB_12964,4499,RDA PONENT-PL CATALUNYA,,41.5490379,2.0985041,,,0,,,0.0
SAB_12968,7194,AV FRANCESC MACIÀ-PL CATALUNYA,,41.550766,2.0981925,,,0,,,0.0
SAB_12969,4666,STA. EULÀLIA,,41.553154,2.026576,,,0,,,0.0
SAB_12971,4667,AV. DE CAN DOMÈNECH (VILA CENTRE),,41.5003319,2.0994401,,,0,,,0.0
SAB_13131,5997,LA VALL,,41.5080376,2.0905535,,,0,,,0.0
SAB_13141,5996,CTRA BV-1414 KM (LA VALL),,41.5084114,2.090776,,,0,,,0.0
SAB_13144,4557,RDA. D´ARRAONA/URGELL,,41.5351906,2.0797679,,,0,,,0.0
SAB_13145,5978,CRTA. DE BARCELONA/C. DEL CARDONER (LA FARIGOLA),,41.5002136,2.1400497,,,0,,,0.0
SAB_13147,209,LES CARBONELLES,,41.5493851,2.0017257,,,0,,,0.0
SAB_13148,210,FALCIOT,,41.540432,1.9905341,,,0,,,0.0
SAB_13149,7940,CTRA. MARTORELL,,41.5376282,1.9889833,,,0,,,0.0
SAB_13150,241,CA N´AMAT,,41.5286026,1.9829987,,,0,,,0.0
SAB_13171,264,CA N´AMAT,,41.5284691,1.9831327,,,0,,,0.0
SAB_13172,1085,CTRA. MARTORELL,,41.53759,1.9891278,,,0,,,0.0
SAB_13173,265,BENZINERA 4 VENTS (CAN SOLÀ),,41.5420303,1.9910967,,,0,,,0.0
SAB_13174,266,LES CARBONELLES,,41.5492744,2.0017033,,,0,,,0.0
SAB_13184,5820,SABADELL (IKEA),,41.5111694,2.1097701,,,0,,,0.0
SAB_13185,5827,SANT PAU DE RIU-SEC,,41.513649,2.1124001,,,0,,,0.0
SAB_13186,5865,TIBIDABO,,41.5114937,2.1144118,,,0,,,0.0
SAB_13187,5830,SANT PAU DE RIU-SEC,,41.5137215,2.1122999,,,0,,,0.0
SAB_132,132,CTRA. DE RUBÍ/C. DE MN. PARRAMON (LES FONTS),,41.52771,2.0382335,,,0,,,0.0
SAB_13511,1079,CAN BARATA/SEGARRA,,41.5148163,2.0628357,,,0,,,0.0
SAB_13512,1671,CAN BARATA/BAGES,,41.5132942,2.0607724,,,0,,,0.0
SAB_13513,1687,CAN BARATA/GARRAF,,41.5121231,2.0586085,,,0,,,0.0
SAB_13514,1696,MARESME/RIPOLLÈS,,41.5101471,2.0601709,,,0,,,0.0
SAB_13515,1697,MARESME/EMPORDÀ,,41.5119858,2.0626488,,,0,,,0.0
SAB_13516,1698,CAMÍ DELS MONJOS/GARROTXA,,41.513813,2.0645518,,,0,,,0.0
SAB_13517,1699,CAMÍ DELS MONJOS/C-143A,,41.5154152,2.0646725,,,0,,,0.0
SAB_13676,2997,PL. DEL PI / ESTACIÓ FGC,,41.5009193,2.0902576,,,0,,,0.0
SAB_13677,3278,----,,41.5037003,2.0865524,,,0,,,0.0
SAB_13861,9733,UAB-CÍÈNCIES,,41.5026016,2.1099,,,0,,,0.0
